236.8,295.7,383.5,355.3,237.3,295.9,358.2,237.3,257.5,240.6,287.4,235.6,194.5,235.6,264,193.8,237.3,238,193.8,258.4,233.9,256.3,283.4,348,238.9,279.4,281.4,260,237.3,287.4,235.6,194.5,235.6,263.9,206.6,236.4
178.2,227,290.6,263.2,179.4,226.2,264.9,179.2,199.7,179.4,227,181,148.6,175.3,205,140,177.2,180.6,148.1,147.6,204.8,174.7,202.4,225.5,268.5,178.2,223.9,208,222.5,203.6,179.4,226.3,178.1,147.6,179.4,209.4,145.6,180.6
261.4,328.5,438.7,383.5,258.4,333.7,393.4,261.1,299.1,264.9,322.9,258.4,227,258.1,301.1,227,258.9,264.9,223.6,226.1,297.1,262.7,299.1,324.2,398.4,268.5,322.9,312.7,262.1,323,258.9,222.4,258.4,299.1,223,259.6
